ITEMë²ˆí˜¸	ITEM_NAME(K)	ITEM_TYPE	SUB_TYPE	SIZE	ANTI_FLAG	LIMIT_TYPE0	LIMIT_VALUE0	ADDON_VALUE2	VALUE0	VALUE1	VALUE2	VALUE3	VALUE4
41060	Ææ½Ìº¹	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40047	0
41061	Ææ½Ìº¹	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40048	0
41062	Ææ½Ìº¹	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40048	0
41063	Ææ½Ìº¹	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40049	0
41064	Ææ½Ìº¹	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40049	0
41065	Ãà±¸º¹	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40050	0
41066	Ãà±¸º¹	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40050	0
41067	Ãà±¸º¹	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40051	0
41068	Ãà±¸º¹	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40051	0
41069	Ãà±¸º¹	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40052	0
41070	Ãà±¸º¹	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40052	0
41071	Ãà±¸º¹	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40053	0
41072	Ãà±¸º¹	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40053	0
41073	Ãà±¸º¹	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40054	0
41074	Ãà±¸º¹	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40054	0
41075	º¹½Ì	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40055	0
41076	º¹½Ì	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40055	0
41077	º¹½Ì	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40056	0
41078	º¹½Ì	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40056	0
41079	º¹½Ì	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40057	0
41080	º¹½Ì	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40057	0
41081	º¹½Ì	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40058	0
41082	º¹½Ì	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40058	0
41083	º¹½Ì	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40059	0
41084	º¹½Ì	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40059	0
41117	¿¬¹Ìº¹	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40061	0
41118	¿¬¹Ìº¹	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40061	0
41119	»ì»ç	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40062	0
41120	»ì»ç	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40062	0
41121	º½ÀÇ»ó	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40063	0
41122	º½ÀÇ»ó	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40063	0
41123	ÜªÅ¸GÜ³({)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	41544	0
41124	ÜªÅ¸GÜ³({)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	41544	0
41125	ÇÒ·ÎÀ©ÀÇ»ó	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40065	0
41126	ÇÒ·ÎÀ©ÀÇ»ó	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40065	0
41137	Å©¸®½º¸¶½º°©ÁÖ(Àû)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40066	0
41138	Å©¸®½º¸¶½º°©ÁÖ(Àû)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40066	0
41139	Å©¸®½º¸¶½º°©ÁÖ(³ì)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40067	0
41140	Å©¸®½º¸¶½º°©ÁÖ(³ì)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40067	0
41141	Å©¸®½º¸¶½º°©ÁÖ(Èæ)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40068	0
41142	Å©¸®½º¸¶½º°©ÁÖ(Èæ)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40068	0
41143	Å©¸®½º¸¶½ºÀÎÇüÀÇ»ó	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40069	0
41144	Å©¸®½º¸¶½ºÀÎÇüÀÇ»ó	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40069	0
41153	Ãà±¸º¹_1	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40070	0
41154	Ãà±¸º¹_1	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40070	0
41155	Ãà±¸º¹_2	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40071	0
41156	Ãà±¸º¹_2	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40071	0
41157	Ãà±¸º¹_3	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40072	0
41158	Ãà±¸º¹_3	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40072	0
41159	Ãà±¸º¹_4	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40073	0
41160	Ãà±¸º¹_4	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40073	0
41161	Ãà±¸º¹_5	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40074	0
41162	Ãà±¸º¹_5	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40074	0
41163	Ãà±¸º¹_6	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40075	0
41164	Ãà±¸º¹_6	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40075	0
41165	Ãà±¸º¹_7	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40076	0
41166	Ãà±¸º¹_7	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40076	0
41167	Ãà±¸º¹_8	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40077	0
41168	Ãà±¸º¹_8	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40077	0
41169	Ãà±¸º¹_9	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40078	0
41170	Ãà±¸º¹_9	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40078	0
41171	Ãà±¸º¹_10	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40079	0
41172	Ãà±¸º¹_10	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40079	0
41173	Ãà±¸º¹_11	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40080	0
41174	Ãà±¸º¹_11	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40080	0
41175	Ãà±¸º¹_12	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40081	0
41176	Ãà±¸º¹_12	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40081	0
41177	Ãà±¸º¹_13	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40082	0
41178	Ãà±¸º¹_13	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40082	0
41179	Ãà±¸º¹_14	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40083	0
41180	Ãà±¸º¹_14	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40083	0
41181	Ãà±¸º¹_15	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40084	0
41182	Ãà±¸º¹_15	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40084	0
41183	Ãà±¸º¹_16	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40085	0
41184	Ãà±¸º¹_16	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40085	0
41185	Ãà±¸º¹_17	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40086	0
41186	Ãà±¸º¹_17	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40086	0
41187	Ãà±¸º¹_18	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40087	0
41188	Ãà±¸º¹_18	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40087	0
41189	Ãà±¸º¹_19	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40088	0
41190	Ãà±¸º¹_19	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40088	0
41191	Ãà±¸º¹_20	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40089	0
41192	Ãà±¸º¹_20	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40089	0
41193	Ãà±¸º¹_21	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40090	0
41194	Ãà±¸º¹_21	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40090	0
41195	Ãà±¸º¹_22	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40091	0
41196	Ãà±¸º¹_22	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40091	0
41197	Ãà±¸º¹_23	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40092	0
41198	Ãà±¸º¹_23	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40092	0
41199	Ãà±¸º¹_24	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40093	0
41200	Ãà±¸º¹_24	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40093	0
41201	Ãà±¸º¹_25	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40094	0
41202	Ãà±¸º¹_25	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40094	0
41203	Ãà±¸º¹_26	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40095	0
41204	Ãà±¸º¹_26	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40095	0
41205	Ãà±¸º¹_27	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40096	0
41206	Ãà±¸º¹_27	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40096	0
41207	Ãà±¸º¹_28	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40097	0
41208	Ãà±¸º¹_28	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40097	0
41209	Ãà±¸º¹_29	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40098	0
41210	Ãà±¸º¹_29	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40098	0
41211	Ãà±¸º¹_30	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40099	0
41212	Ãà±¸º¹_30	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40099	0
41213	Ãà±¸º¹_31	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40100	0
41214	Ãà±¸º¹_31	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40100	0
41215	Ãà±¸º¹_32	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40101	0
41216	Ãà±¸º¹_32	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40101	0
41291	Åä³¢ÀÎÇü	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40106	0
41292	Åä³¢ÀÎÇü	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40107	0
41293	Åä³¢ÀÎÇü	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40108	0
41294	Åä³¢ÀÎÇü	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40109	0
41295	¹Ù´Ï°É	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40106	0
41296	¹Ù´Ï°É	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40107	0
41297	¹Ù´Ï°É	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40108	0
41298	¹Ù´Ï°É	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40109	0
41307	Èæ»ç°©	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40110	0
41308	Èæ»ç°©	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40111	0
41311	°ËÀº»ç¸·ÀÇ Àü»ç	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40112	0
41312	°ËÀº»ç¸·ÀÇ Àü»ç	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40113	0
41315	ÆÄÈ²°©	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40114	0
41316	ÆÄÈ²°©	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40115	0
41319	Èæ»ç°©	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40111	0
41320	È£¹Ú¸Ó¸®Àå¾¾ÀÇ»ó	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40116	0
41321	È£¹Ú¸Ó¸®Àå¾¾ÀÇ»ó	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40117	0
41324	ÅÍÅ°Àü»çº¹	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40118	0
41325	ÅÍÅ°Àü»çº¹	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	5	0	0	40119	0
41328	¾ËÁ¦¸®	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40120	0
41329	¾ËÁ¦¸®	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40121	0
41330	¾Æ¸£ÇîÆ¼³ª	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40122	0
41331	¾Æ¸£ÇîÆ¼³ª	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40123	0
41332	È£ÁÖ	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40124	0
41333	È£ÁÖ	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40125	0
41334	º§±â¿¡	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40126	0
41335	º§±â¿¡	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40127	0
41336	º¸½º´Ï¾Æ	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40128	0
41337	º¸½º´Ï¾Æ	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40129	0
41338	ºê¶óÁú	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	REAL_TIME_FIRST_USE	2592000	0	0	0	0	40130	0
